date,source,domain,url,title,text,themes
20260307083000,yahoo.com,yahoo.com,https://www.yahoo.com/news/articles/ohio-woman-accused-making-1-080155296.html,"Ohio woman accused of making 1,700 fraudulent returns to Home Depot","An Ohio woman accused of submitting more than 1,700 fraudulent returns to Home Depot as part of a $266,699 multi-state organized retail fraud scheme has been arrested.

The Medina Township Police Department identified the woman as Tracy A. James from Adams County, according to our CBS news affiliate, WOIO.

[DOWNLOAD: Free WHIO-TV News app for alerts as news breaks]

TRENDING STORIES:

Advertisement Advertisement

The investigation revealed that James allegedly used counterfeit driver’s licenses and aliases to obtain store credit through fraudulent merchandise returns over the years, according to police.

James also made fraudulent returns to other Home Depot locations in Ohio, including:

Brunswick

Medina

Miamisburg

Milford

Wadsworth

She also made returns at several locations in Kentucky as well.

Investigators alleged that James schemed a total of $266,699 in fraudulent store credit, and then used that credit to buy merchandise that she later resold online.

The Medina County Prosecutors’ Office indicted James on one count of telecommunications fraud, a second-degree felony.

Advertisement Advertisement

She pleaded guilty on Feb. 27.

The Medina County Prosecutor’s Office sentenced James to five years of community control supervision, 180 days in the Medina County Jail, 100 hours of community service, and to pay Home Depot a total of $266,699 in restitution.

[SIGN UP: WHIO-TV Daily Headlines Newsletter]",;CORRUPTION;CRISISLEX;TRIAL;SECURITY;ARREST;SOC;TAX;WB
20260307083000,dailymail.co.uk,dailymail.co.uk,https://www.dailymail.co.uk/lifestyle/article-15614499/How-recover-aggressive-lies-late-ill-husband-told-time-reclaim-life-says-DEAR-CAROLINE-heres-start.html,"My husband told aggressive lies about me. I don't know how I'll ever recover from these terrible public comments: Here's exactly how to reclaim your life, says DEAR CAROLINE","Q My husband died eight months ago. He’d had dementia for six years and was getting worse, remembering very little and becoming aggressive and angry. He finally had a major stroke and died, so while there has been some relief at no longer seeing him in distress, I feel devastated nevertheless. We had been married for 50 years and, while we didn’t have a perfect marriage, we were happy enough and had survived tough times with our middle child.

However, what I can’t get over is that he said some terrible things to me in the last year of his life. He had to go into a care home because he couldn’t move unassisted, and he often shouted at me that I didn’t love him, that I had abandoned him and that I was cruel and heartless.

He repeatedly told the nurses that I had had an affair with his best friend (who died years ago) – totally untrue – and that I was just waiting for him to die. The staff were immensely kind and always told me it was just the disease, but it really upset me. Even now I can’t forget it and fear this is how he must have really felt.

Feeling guilt about care homes is almost universal but sometimes there is truly no alternative, writes Caroline West-Meads

A I am familiar with dementia and my heart goes out to you because it is such a distressing disease, especially when aggression is part of the deterioration. But these beliefs are symptoms, not truths. Dementia strips the brain of its ability to distinguish reality from fantasy.

It’s not uncommon for those affected to think they still have a job to go to or that long-dead parents are about to arrive. I even have a friend whose mother firmly believed she was pregnant – at 90 – because of a TV-soap storyline. Older memories and emotions often outlast recent ones, but they return distorted.

Your husband’s accusations of course feel hurtful but please try not to give them any significance. They may have stemmed from old fears from a time when your marriage was under strain, which resurfaced in the wrong context.

This all weighs heavily on you because your grief is still raw, and sadly the last version of a person has an unfair power to overshadow the life that came before. That grip will loosen.

Feeling guilt about care homes is almost universal, but sometimes there is truly no alternative – and years of caring exact a cost both emotional and physical that is often not fully acknowledged. Be as kind to yourself now as you were to him then. Reclaim your social life and activities, and seek support. Alzheimers.org.uk can help you see this illness, and its damage, more clearly.

I DON'T WANT TO SOCIALISE WITH MY COLLEAGUE

Q I am friends with a woman at work and we sometimes go for a drink together at the end of the week before heading home. Recently another colleague spotted us in a bar and joined us uninvited, and now wants to make it a regular thing.

My friend gets on well enough with her, but this woman has not always been kind to me. She is much younger and I once overheard her in the ladies’ lavatory making savage remarks about my work and appearance, unaware I could hear.

I’m not bothered by her opinions – I’m happy with my looks and good at my job – but if she doesn’t like me, why should I socialise with her? Should I be direct or are my friend and I reduced to sneaking off separately?

A Tricky, because if you were direct – either by telling her what you overheard or by explaining that you and your colleague have known each other for ages and like spending time alone – she could take offence and make life awkward at work. Much depends on how much influence she has and whether she could cause trouble.

It’s also possible she was insecure and said those things to impress someone else, or thought it was what they wanted to hear. She must like you to some extent to want to join you both. A halfway option may be best: include her occasionally, but meet elsewhere on other evenings, so the arrangement stays friendly without becoming something you dread.",UNGP;IDEOLOGY;EPU;KILL;;USPEC;CRISISLEX;AFFECT;TAX;MEDICAL;GENERAL;WB
20260307084500,indiatimes.com,timesofindia.indiatimes.com,https://timesofindia.indiatimes.com/city/delhi/delhis-uttam-nagar-murder-victims-father-says-1520-people-killed-his-son-seeks-cbi-probe-citing-police-negligence/articleshow/129202963.cms,"Delhi's Uttam Nagar murder: Victim’s father says 15–20 people killed his son, seeks CBI probe citing police negligence","Delhi's Uttam Nagar On Edge After Holi Killing Sparks Tension, Vehicles Torched As Arrests Rise To 8

(With agency inputs)





NEW DELHI: The father of 25-year-old Tarun, who was killed in a brutal attack, has demanded a Central Bureau of Investigation (CBI) probe into the matter on Saturday. The family alleged that local police have neither shared details of the arrests made so far nor conducted a proper inquiry into the incident in the national capital.Father of the deceased, while speaking to ANI, said, ""We demand that our son should get justice. The police have not conducted any inquiry or asked us about him. They are saying that they have arrested 5-6 people. They did not show us who they have arrested. We want a CBI inquiry. We even went to the police station yesterday, but they closed the doors. When we went to the streets to hold a protest, they resorted to lathicharge.As son as my son came, 15-20 people attacked him and killed him on the spot. All of them were roaming here, but the police did not arrest anyone.""Security has been tightened in Delhi’s Uttam Nagar area after 25-year-old Tarun succumbed to injuries sustained during a fight between neighbours from different communities during Holi celebrations earlier this week.Tarun had been undergoing treatment following the altercation, which reportedly took place on March 4.According to Delhi Police, a dispute during Holi celebrations in Uttam Nagar escalated, leaving Tarun injured. He later succumbed to his injuries while undergoing treatment.Four individuals have been arrested in connection with the incident, and further investigations are ongoing.In the aftermath, Delhi Police have tightened security in the area to maintain law and order and prevent further tension.Deputy commissioner of police (DCP) of Dwarka district, Kushal Pal Singh, stated that adequate measures have been implemented to ensure peace in the locality.""In view of the incident that happened on 4th March, we have made adequate security arrangements. We have divided the area into zones, sectors and sub-sectors. Our motorcycles and vehicles are continuously patrolling,"" the DCP said.He added that the police are also engaging with residents from both communities to ensure calm in the area.""We have also called people of both communities and appealed to them to maintain peace and order in the area. Apart from this, we also appeal to the people not to pay attention to rumours and not to support those who create trouble,"" Singh said.",WOUND;;EPU;KILL;INFO;USPEC;CRISISLEX;SECURITY;MANMADE;ARREST;SOC;PROTEST;LEGISLATION;TAX;WB
20260307084500,indiatimes.com,timesofindia.indiatimes.com,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/bollywood-war-movies-that-left-the-audience-with-teary-eyes-border-shershaah-and-more/articleshow/129203388.cms,"Bollywood Movies Based On War: Bollywood war movies that left the audience with teary eyes: 'Border', 'Shershaah', and more","The magic of cinema brings to life the deep sacrifices made by soldiers. Movies like 'Border,' 'LOC: Kargil,' 'Lakshya,' 'Uri: The Surgical Strike,' and 'Shershaah' resonate with tales of courage, heartfelt farewells, and the victories of battle, leaving audiences inspired and filled with gratitude for the true heroes who shape our world.

‘Border’

Sunny Deol’s Unbelievable Comeback That Rewrote Bollywood Rules

‘LOC: Kargil’

‘Lakshya’

‘ Uri: The Surgical Strike ’

‘ Shershaah ’

The impact of war, the lives lost in it, and the families waiting for their brave loved ones' return can't be depicted. However, cinema over the years has been instrumental in bringing the sacrifice of the brave soldiers to the big screen. Packed with the valour of real heroes, these movies are known to evoke a river of emotions, leaving the audience with teary eyes.The 1997 J.P. Dutta film tops the list!With a powerful ensemble cast, including Sunny Deol, Suniel Shetty, Jackie Shroff, and Akshaye Khanna, the storyline of ‘Border’ is based on the real-life Battle of Longewala during the Indo-Pakistani War of 1971. The film deeply moved viewers with its portrayal of soldiers' bravery and their emotional goodbyes.The climax of the film is what fills the hearts with loads of emotions. As dawn approaches for the intense final hours of the battle, courageous charges of soldiers and heroic sacrifices take on viewers’ emotions, and finally, as the Air Support arrives, the film concludes with a mix of victory and profound sorrow.J.P. Dutta is a man of patriotic war films.His 2003 war film ‘LOC: Kargil’ is known for its raw, detailed, and emotional depiction of the 1999 Kargil War.The film attempts to portray multiple real-life military operations and the emotional journeys of soldiers captured by Pakistani forces along the Line of Control in Jammu and Kashmir. ‘LOC: Kargil’ stars Sanjay Dutt, Ajay Devgn, Saif Ali Khan, Suniel Shetty, Abhishek Bachchan, Akshaye Khanna, Manoj Bajpayee, Nagarjuna, and Sanjay Kapoor, among others.The ending of ‘LOC: Kargil’ shows the successful recapture of peaks like Tiger Hill, after the emotional sacrifices, with the Indian flag being raised after intense battles.The 2004 Farhan Akhtar-directed war drama shows the personal journey of a soldier against the backdrop of the Kargil War. The film stars Hrithik Roshan as Karan Shergill and follows the transformation of the carefree youth into a courageous soldier in the Indian Army. Preity Zinta plays Romila Dutta, an ambitious journalist and Karan’s love interest.Even if ‘Lakshya’ is a coming-of-age story, it portrays the emotional toll and lasting impression of being on the battlefield. The ending features the high-stakes mission to recapture Peak 5179. The film ends with a directionless youngster becoming a war hero.The 2019 Aditya Dhar film is a military action drama inspired by the 2016 Uri attack and the Indian Army’s retaliatory operation. Starring Vicky Kaushal in the lead role as Major Vihaan Singh Shergill, the film follows a special forces unit as they plan and execute a high-risk mission to strike militant camps after the Uri attack. Beyond the intense action, the film struck an emotional chord with its depiction of avenging fallen soldiers.‘Uri: The Surgical Strike’ depicts the successful execution of the high-risk mission in Pakistan-administered Kashmir. The rage that was left from the 2016 attack had viewers engaged to understand how the Indian Army retaliated.Released in 2021, Shershaah is a biographical war drama based on the life of Vikram Batra, a hero of the Kargil War. Starring Siddhart Malhotra as Vikram Batra and Kiara Advani as Dimple Cheema, his love interest, follows Batra’s journey from a young, ambitious man to a fearless Indian Army officer who played a crucial role in capturing strategic actions during the Kargil war.The film has a heart-wrenching climax with the portrayal of emotional sacrifice. It covers the capture of Point 4875 and the final moments of Captain Vikram Batra. The film concludes with the bittersweet visual of his funeral in Palampur and his grieving fiancée, Dimple.",;MEDIA;TAX;KILL;RETALIATE;CRISISLEX;MILITARY;ARMEDCONFLICT;BORDER;EPU;TERROR;MANMADE
20260307084500,bbc.com,bbc.com,https://www.bbc.com/news/articles/cp322v595veo,Northumbria Police says Newcastle protester's arrest unlawful,"""The outcome of my case should prompt serious reflection and action by Northumbria Police to protect others who choose to stand up for what they believe in.""",;EPU;EDUCATION;SOC;LEGISLATION;TAX;MEDICAL;GENERAL;WB
20260307084500,bbc.com,bbc.com,https://www.bbc.com/news/articles/cze0x8en452o,Antisemitic chants reported at football match involving Jewish school,"In a letter to parents, the principal at the Norfolk school, Penny Bignell, said antisemitic behaviour was ""completely unacceptable"" and the school had started a full investigation.",UNGP;;EDUCATION;SOC;TAX;WB
20260307090000,theguardian.com,theguardian.com,https://www.theguardian.com/culture/2026/mar/07/my-cultural-awakening-a-rihanna-song-showed-me-how-to-live-as-a-gay-man-in-iran,My cultural awakening: a Rihanna song showed me how to live as a gay man in Iran,"I was raised in Tehran, under the Ayatollah’s sharia law and daily watch of Basij – the “morality police”. My parents fell in love with the Islamic Revolution when I was a baby and welcomed life under its strict religious rules. The Ayatollah’s face stared down from the walls at home, a daily reminder of what was expected and what was forbidden. This included being gay, but by my teenage years I knew I was different from my peers, and began hiding my sexuality from my parents and the world outside.

The other side of life under the regime was that there was little room for celebration: happy events, even religious ones, came with inherent guilt while frivolous outside influences, including western music, were considered dangerous. And so I was in my mid-20s before I went to my first real party: an underground gathering that would become my gateway to a hidden, gay Tehran.

At university, I had three gay friends who understood one another’s predicament and the intricate lies required to keep our secret. They told me about these parties, in the apartments of other gay men and trans women who transformed their homes with sound systems, lights and homemade alcohol into club nights behind closed doors. I longed for and dreaded an invite, wondering if I was ready to be let loose with the biggest circle of gay men I’d been among, worrying I’d see someone I knew, afraid of the morality police and, more so, my parents finding out. There were so many layers of haram – forbidden behaviour – what would I tell them?

When I eventually got an invite, I dressed in a tight shirt with the top buttons undone (trendy even among straight men) and spent an hour gelling my hair like the boybands I’d watched on MTV after my parents went to bed. Music videos were popular in the Middle East. Friends would ask: “Have you seen Britney or Rihanna’s latest ‘show’?” Indeed, I envied Britney’s red latex in Oops! I Did it Again and had heard Rihanna’s Umbrella, but my exposure to non-Iranian pop was still limited.

I made the usual excuse to my parents – that I was going to dinner – and got into a friend’s car where Rihanna’s Don’t Stop the Music was playing on cassette. “This is cool,” I said. “Have you not heard it?” he asked. “It’s the new thing. You’ll definitely hear it tonight.”

When we reached the apartment and entered, I was instantly enraptured by the music. A moment of doubt arrived, then euphoria. Sure enough, Rihanna’s song came on. The room bounced up and down, I caught my friend’s eye and pinched myself. I was lost in a new world. On the drive home, I listened again to take myself back.

Over the next few years, I immersed myself in that scene, partying once or twice a fortnight, each time leaving home feeling anxious about what my parents thought. Then I sat in my friend’s car, and the worry melted away. I threw my own party, in my father’s holiday home outside the city, on a night my parents wouldn’t be visiting. I hired a sound system and lights – and, of course, ensured Rihanna played.

Don’t Stop the Music became a mainstay. Whenever it came on, my best gay friend and I would exchange a look that said: “It’s our song, let’s go.” Rihanna, Britney and Madonna were the mark of a good party.

After university, then compulsory military service, I knew I wanted to leave Iran. I moved to London, where I work as a doctor and have a partner. I’ve never confirmed my sexuality to my parents; they know, but it remains unspoken. I’ve written about gay Tehran and the parties in a book about my life there, The Ayatollah’s Gaze, under my pen name; to reveal my identity would still be dangerous.

Maybe that will change soon for me – mostly, for those who are still there. Now, there is full-blown war. When the supreme leader, the Ayatollah, was killed a week ago, the promise of regime change became real for so many of us.

I messaged my best gay friend who lives not far from the compound where Khamenei was hit. I worry that he and others are safe – but I also know the excitement they finally feel for futures we have dreamed of. “Are you OK?” I wrote, cautious still of sending anything anti-regime on WhatsApp. “Congratulations, he is finally dead,” he replied. “You have no idea how we are feeling!” I feel it, too: jubilant and closer to a day where the parties we enjoyed together are no longer hidden.

A friend from those days lives in Europe and visits sometimes. Each time we’ve heard Rihanna play – in a shop, club or bar – he elbows me, as if to say: “Do you remember your terrible dance moves to this?” That song showed me that gay life in Iran was possible – I cannot forget it.",;KILL;GEN;CRISISLEX;RELIGION;GENERAL;WB;ARMEDCONFLICT;LEGISLATION;LEADER;EPU;EDUCATION;LGBT;USPEC;SOC;TAX;SECURITY;MEDICAL;MANMADE
20260307090000,theguardian.com,theguardian.com,https://www.theguardian.com/tv-and-radio/2026/mar/07/rooster-steve-carell-is-back-to-his-best-in-this-stellar-delight-of-a-comedy,Rooster: Steve Carell is back to his best in this stellar delight of a comedy,"Here’s a funny thing. When comically gifted actors go “straight”, taking on dramatic roles with zero laughs, the world falls over its feet to give them flowers. You might not realise it from looking at every single acting award ever handed out but comedy is much harder than drama. Both share techniques and aim at truth. But with comedy, rhythm and originality are crucial, and the spotlight is merciless. (Fart noise.)

From Robin Williams to Jim Carrey, Hugh Laurie to Daniel Kaluuya, when an actor gets more admiration keeping the hahas in, they often don’t go back. Which brings me to Rooster, a show that, along with last year’s Four Seasons, marks Steve Carell’s return to TV comedy. Since leaving The Office, Carell has spent 13 years fictionally fathering drug addicts, being an abusive wrestler-philanthropist, and getting fired from his job as a news anchor for sexual misconduct. (That was on The Morning Show, not Anchorman.) Incredible projects, obviously. But don’t they sometimes have the hint of homework?

Rooster (Monday, 10pm, Sky One) is the story of Greg Russo (Carell), a trashy novelist who returns to Ludlow, the liberal arts college where his wife left him 25 years ago. His daughter Katie, who teaches art history there, is going through her own marital strife – her husband Archie has left her to pursue an affair with a student. Greg wants to support Katie through her incipient breakdown, now that she’s a social pariah living in a dead hockey coach’s house. How did he die? asks Greg. “I think he killed himself because his father was focusing on the wrong part of the story,” she replies, tartly.

Greg never went to college, but the plot briskly contrives to keep him there, teaching writing, and he is unexpectedly embraced by students. Soon he’s getting in trouble with the police, hooking up with colleagues, playing beer pong and rolling kegs down boulevards. The frat boys even nickname him after the titular action hero of his lowbrow, bestselling books. Popularity notwithstanding, Greg does not feel cock-of-the-walk, however. His new fame strains his relationship with Katie, too. Is he a rooster or a cuckoo?

It is sweet to centre a father-daughter relationship like this. Charly Clive almost steals the show as Katie, and has lovely repartee with Carell. Rooster’s roster is strong throughout, such as John C McGinley as college president Walter Mann. Walt, who has a sauna for an office like a latterday Fonzie, is obsessed with cold plunges and “activating brown fat”. (Sounds like every WhatsApp group I’ve been in for the past year.) The presence of comics Rory Scovel and Robby Hoffmann indicates a connoisseur’s eye in the casting department, too. The latter is particularly brilliant in a small role, as the acerbic roommate to Archie’s other woman.

View image in fullscreen Daddy’s girl … Carell with Charly Clive as Katie in Rooster. Photograph: Warner Bros/Discovery

Speaking of Archie, he’s played by Phil Dunster, the improbably handsome, Olivier-nominated British actor. Given the hardest job in this ensemble, Dunster makes his self-obsessed, pompous, philandering, bad-judgment addict character one of the most charming onscreen. It’s an outrageous magic trick. I’m still looking for the levers.

The pedigree of this show is palpable, like red bricks and rich mahogany. Rooster’s creators are responsible for Scrubs and Ted Lasso. I’m not sure these ivory tower antics will have the same mass appeal, though. There are storylines about regaining control of a literary review and taking over a role as an acting dean. I can hear middle America putting its foot through the screen.

There are odd veers into slapstick. Carell’s character frequently falls over, once landing with his hands on a student’s breasts, like Benny Hill. His character is intended to be unintentionally offensive, repeatedly attending disciplinary hearings. Yet there is such awkward humanity and vulnerability to Carell’s performance, it’s hard for this to really land. Maybe he’s just too good at drama now? I told you this would happen.

Most jokes hit, though, including Carell getting teabagged live on BBC News, Dunster tongue-kissing dogs and abundant one-liners. “Lack of game recognise lack of game,” Greg commiserates with his spurned daughter, attempting to heal both their hearts. Carell can do anything – I’m just delighted that still includes sophisticated, character-driven comedies. Take ’em to school, Steve!",;EDUCATION
20260307091500,dailymail.co.uk,dailymail.co.uk,https://www.dailymail.co.uk/tvshowbiz/article-15623535/David-Beckham-emotional-tribute-incredible-wife-Victoria-Beckham-PFW.html,David Beckham shares emotional tribute to his 'incredible' wife Victoria after her Paris Fashion Week show - as their estranged son Brooklyn promotes his hot sauce brand,"David Beckham has shared an emotional tribute to his 'incredible wife' Victoria following her Paris Fashion Week show - as her estranged son Brooklyn promotes his hot sauce brand.

The designer, 51, was supported by her husband David, children Romeo, 23, Cruz, 21, and Harper, 14, as well as Cruz's girlfriend Jackie Apostel, 30, on Friday night.

Brooklyn, 27, was an expected no show as he continues to isolate himself from family festivities.

The Spice Girl showcased her Fall/Winter 2026 women's ready-to-wear looks to a star-studded crowd, including her beloved family.

After the show David took to Instagram to post some kind words, saying: 'We are always so proud and astonished about what your achieve every single season raising the bar and continuing to live the dream that you have worked so hard for...

'You and your team really are incredible and we are proud to be here to witness the beauty that you continue to bring to each collection. We Love You. @victoriabeckham & I love Paris.'

David Beckham has shared an emotional tribute to his 'incredible wife' Victoria following her Paris Fashion Week show - as her estranged son Brooklyn promotes his hot sauce brand

The designer, 51, was supported by her husband David, children Romeo, 23, Cruz, 21, and Harper, 14, as well as Cruz's girlfriend Jackie Apostel, 30, on Friday night (Victoria and David seen last month)

Alongside his words he shared a snap of her walking the catwalk after the show and of a family group snap.

He also shared a sweet selfie in front of a French restaurant with his parents and Romeo.

Brooklyn meanwhile did not mention the show on his socials and was instead promoting his hot sauce brand Cloud 23.

Ahead of Friday's show, Victoria's husband David was seen making his way into the venue for the show, closely followed by their children Romeo, Cruz and Harper.

David looked dapper for the occasion in a black suit with a gold chain, while middle son Romeo opted for a pair of brown cargo pants and a leather jacket.

Cruz was seen wearing a vibrant purple and orange crochet cardigan, with Harper in a black cape gown, likely from her mother's range.

Jackie looked incredibly elegant wearing a stunning mint green satin Victoria Beckham gown.

American actress Nina Dobrev was among the stars to make an appearance as she wore a sheer black top with high-waisted barrel-leg trousers and a leather jacket.

German actress Diane Kruger was seen arriving for the show in Paris as she donned a cream asymmetric dress featuring a lace cut-out bodice.

Meanwhile model Caroline Daur, who was rumoured to have dated Romeo briefly, put on a striking display in a bright red satin gown featuring ruched design.

Sharing a series of snaps from the star-studded event on Instagram Victoria penned: 'Thank you for always being there to support me. I love you all so much xxx.'

Victoria traditionally turns her runway shows into family celebrations, but once again her eldest son Brooklyn and his wife Nicola Peltz were missing from the event.

Brooklyn meanwhile did not mention the show on his socials and was instead promoting his hot sauce brand Cloud 23

Sharing a series of snaps from the star-studded event on Instagram Victoria penned: 'Thank you for always being there to support me. I love you all so much xxx'

Ahead of Friday's show, Victoria's husband David was seen making his way into the venue for the show, closely followed by their children Romeo, Cruz and Harper

Brooklyn, who celebrated his 27th birthday on Wednesday, released a bombshell statement in January, cutting all ties with his parents.

Now based permanently in the United States with his wife - the daughter of billionaire businessman and investor Nelson Peltz - Brooklyn recently outlined his desire to distance himself from his family in a six page Instagram statement, filled with lurid allegations.

Over the past year Brooklyn has skipped multiple family events, including his dad's 50th birthday, Victoria's 51st, David's knighthood and most recently his brother Cruz's 21st celebrations.

Cruz, who is currently on tour with his band playing to sold out crowds around the UK, took some time out to support his beloved mother.

Romeo meanwhile has been busy carving out his own fashion career, walking the runway for Burberry during London Fashion Week last month.

Victoria is back in Paris after being named a Knight of the Order of Arts and Letters in a prestigious January ceremony in the city.",;CRISISLEX;PROTEST;AFFECT;STRIKE;TAX;INFO;WB
20260307101500,yahoo.com,finance.yahoo.com,https://finance.yahoo.com/news/baldwin-insurance-group-touts-post-094643510.html,"Baldwin Insurance Group Touts Post-IPO Surge, New Deals and AI Push as Pricing Turns Competitive","UCTS segment (vertical integration): Baldwin said the company builds and manages proprietary insurance products and sources and manages third-party capital to support those products, without taking balance sheet risk itself. He said distributing proprietary products in embedded channels helps reduce disintermediation risk because customers must access the product through Baldwin’s platform.

Embedded insurance strategy in personal lines and mortgage channels: Baldwin said the firm is the leading provider of home insurance at the point of new home sale and is a partner for 20 of the top 25 U.S. home builders, which he said collectively built and sold 57% of new U.S. homes in 2024. He also highlighted investment in the mortgage channel, including the launch of the proprietary “Coverage Navigator” platform and onboarding 12 mortgage partners, including New American Funding. He noted the company announced a 10-year exclusive partnership with Fairway Mortgage Lending Company, described as the sixth-largest independent mortgage lender in the U.S.

Insurance Advisory Solutions (IAS): Brokerage and advisory services for midsize and large clients. Baldwin said more than 80% of segment revenue comes from clients spending, on average, more than $500,000 per year in insurance premium. He argued these are not customers likely to “be buying insurance from a chatbot anytime soon,” describing the segment’s specialization as a moat.

Baldwin described the company as intentionally built to operate as a platform in the insurance value chain, which he said becomes more important amid industry discussion about artificial intelligence and potential disintermediation.

Chief Executive Officer Trevor Baldwin said the company grew from roughly $135 million in revenue and $35 million of EBITDA in 2019 to more than $1.5 billion of revenue in 2025 and $340 million of adjusted EBITDA. He said that over the six-year period the company delivered a compound annual growth rate of about 50% on both revenue and adjusted EBITDA, while growing earnings per share by about 35% a year.

Baldwin Insurance Group (NASDAQ:BWIN) executives used a conference presentation to emphasize the company’s growth trajectory since its 2019 IPO, outline how its three operating segments fit together as an “insurance platform,” and discuss recent acquisition activity, cash flow conversion, and expectations for a more competitive pricing environment.

Management closed three acquisitions (Capstone, Obie, CAC), has actioned over $25M of $43M targeted synergies, invested nearly $100M in software including the “ Gator ” orchestration layer with LLMs, but current free cash flow conversion (25–30% of adj. EBITDA) lags peers while property & casualty pricing is expected to remain highly competitive into 2026.

Despite three one‑off 2025 headwinds, the company delivered 7% organic growth (about 10% normalized), boasts top‑decile sales velocity (~ 19% ) and >90% retention, and increased frontline pay and recruiting to support a pathway to double‑digit growth.

Baldwin has surged since its 2019 IPO from about $135M revenue and $35M EBITDA to roughly $1.5B revenue and $340M adjusted EBITDA in 2025, built as a three‑segment insurance platform with a leading embedded insurance position at the point of home sale.

Story Continues

2025 headwinds, but organic growth remained positive

→ Will the Super Mario Movie Make It Showtime for Nintendo Stock?

Addressing what he called “uneven” or “bumpy” financial results in 2025, Baldwin said the company delivered 7% organic growth despite three “idiosyncratic headwinds”: a transition of the builder book from QBE, a procedural accounting change intended to achieve best practices and expedite cost synergy efforts in the IAS business, and disruption in the Medicare marketplace affecting a small portion of operations.

He said that normalizing for those items would imply 10% organic growth for the year, and that the three headwinds collectively represented a $30 million adjusted EBITDA impact in 2025. Baldwin said the headwinds were “finite,” with specific end dates, and expected them to become tailwinds over time.

Sales velocity, retention, and talent dynamics

→ Salesforce: A Week After Earnings, the Market Has Spoken

In response to questions about organic growth drivers, Baldwin highlighted “sales velocity” as a key internal KPI, defining it as new business revenue as a percentage of prior-year commission and fee revenue (excluding contingents and overrides). He said Baldwin has been a high-teens or higher sales velocity business since going public, compared with an industry median of 11.5% and a top-quartile level of 15.5%.

For 2025, he said Baldwin’s sales velocity was 19%, which he characterized as top-decile performance “and certainly at scale,” while peers were generally around 10% to 12%. Baldwin also pointed to retention as a controllable variable and said the company improved client retention by nearly 300 basis points year-over-year in the fourth quarter, with visibility that the trend would continue. He said that with high-teens to low-20s sales velocity, retention above 90%, and a normalized renewal premium change factor of flat to plus 100 to 200 basis points, the company views itself as a double-digit growth platform.

On employee retention and recruiting pressures, Baldwin said 2025 was the most competitive talent environment he has seen in the industry, citing new entrants “bidding up talent” and broader pressure to find growth in a softening rate environment. He said the company increased investment in frontline client-generating talent by 44% in the IAS business and raised “net unvalidated producer pay” to 2.3% of commission and fee revenue from 1.6%.

He also discussed “Vanguard colleague retention,” a metric tracking the retention of the company’s highest performers, who represent roughly one-third of employees. Baldwin said retention for that group was 94% last year and has been above 90% since inception, adding that the company had no “regrettable producer losses” in 2025. He also said more than 50% of the company is owned by colleagues, noting the stock’s weak performance in 2025 but describing employee share ownership as a long-standing aspect of the culture.

Acquisitions, free cash flow conversion, AI investment, and pricing outlook

Baldwin outlined three partnerships (acquisitions) that closed on January 1: Capstone Group (about $10 million of revenue, based in the Philadelphia area), Obie (described as a longtime trading partner and a major distributor of Baldwin’s real estate investor product), and CAC, which he called the company’s largest transaction since the Westwood partnership in April 2022.

He said CAC had a five-year organic growth CAGR of nearly 30% and cited revenue efficiency metrics of “a little over 600 colleagues for over $300 million of revenue.” Baldwin also provided early integration indicators, including $32 million of closed new business as of mid-last week compared with $19.6 million at the same point in the prior year period, more than $11 million of active cross-sell opportunities, and progress toward cost synergies, saying more than $25 million of the identified $43 million of expected cost synergies over three years had been “actioned” within roughly 60 days.

Asked about free cash flow, management said conversion is currently about 25% to 30% of adjusted EBITDA, below peers that run around 65% to 70%. They attributed the gap primarily to leverage and cash interest, as well as elevated investment and integration costs, including additional integration costs tied to CAC. Management said there is nothing “fundamentally different” about the business that would prevent it from reaching peer conversion levels over the next several years.

Management also referenced nearly $100 million invested over the past three to four years in internal software development. Baldwin said the company has built an “orchestration layer” on top of its data layer, referred to internally as “Gator,” and is plugging in large language models to coordinate workflow, which he said could unlock productivity and margin opportunities.

On the property and casualty pricing cycle, Baldwin said the company’s 2026 guidance does not assume a significant recovery in pricing. He said property rates are expected to remain “deeply competitive,” with combined rate and exposure impacts acting as headwinds before normalizing toward the back half of the year. He also said the company is beginning to see signs of the admitted market taking share, noting a slight uptick in admitted business in the fourth quarter—the first such increase in over four years. He added that while casualty rates remain positive, pricing pressure is increasing, and he expects several years of competitive pricing overall.

About Baldwin Insurance Group (NASDAQ:BWIN)

Baldwin Insurance Group, Inc (NASDAQ: BWIN) is a specialty insurance and surety firm that underwrites contract bonds, commercial insurance policies and related risk-management services. Its core offerings include contract and commercial surety, which provide performance and payment guarantees to obligees in construction, service and public-sector projects. In addition, the company delivers complementary commercial lines coverages designed to mitigate liability, property and workers' compensation exposures.

Through a network of regional agency offices primarily across the Midwestern United States, Baldwin Insurance Group serves contractors, developers, small and mid-sized businesses as well as municipal and public-sector clients.

The article ""Baldwin Insurance Group Touts Post-IPO Surge, New Deals and AI Push as Pricing Turns Competitive"" was originally published by MarketBeat.",UNGP;;EPU;KILL;ECON;USPEC;MANMADE;RECRUITMENT;AFFECT;TAX;WB
